2025-08-11 02:29:29 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/structformer_run/training.log
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 492d1735ccf08dea9e6aeec85d9bcdc6aa008e924df025b941d42fa5baa9fc01
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 492d1735ccf08dea9e6aeec85d9bcdc6aa008e924df025b941d42fa5baa9fc01
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 7137c1d60da1ad2794d3c40c299a3b9d62c3ce3c8603fbb870196aadcc87aa18
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: ad76b1b98097cb3810b399f38b1de754b72b4088831778371d93e7b580cc5d4f
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: ad76b1b98097cb3810b399f38b1de754b72b4088831778371d93e7b580cc5d4f
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 59aa28b06f33c3692fe4f79ea52e5fc93decfd3cb593bcdbde2c305d0776ba99
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 8e4f77d7ff4dce8cba7b06c33d0ba3d62a115d7c3ab2da18fc278ca072b80df8
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 9e8f6d8b8bf2ad2acb92ad38fc9ffe0995e4fdf1cf623ce59d3824ec96a7aa03
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 9e8f6d8b8bf2ad2acb92ad38fc9ffe0995e4fdf1cf623ce59d3824ec96a7aa03
2025-08-11 02:45:36 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-9e8f6d8b8bf2ad2acb92ad38fc9ffe0995e4fdf1cf623ce59d3824ec96a7aa03'
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.017703295 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming concatenate for pjit in 0.000207901 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling concatenate with global shapes and types [ShapedArray(float32[4]), ShapedArray(float32[4])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(concatenate) in 0.001762152 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: bf43b068c38f096b0b1833df83534c38213b88bb05630a233efa20525953fe08
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: bf43b068c38f096b0b1833df83534c38213b88bb05630a233efa20525953fe08
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: f380656c518bf12e9dbfb29fb3ca07bff98b17163f1e4affe5c0fafb5a9a11c7
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 13a00508a3923a2c9ee13bb4cbd68ce38f86fcde55588a8263fb5f66e726ddab
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 13a00508a3923a2c9ee13bb4cbd68ce38f86fcde55588a8263fb5f66e726ddab
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 278c5b19e4eec96604e22de6987666ca42a49c347dd5973be4e2c65af96a0853
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 05cc06f762a33aa99ba7ae19f941ed930995a41e4f5caa5531cb110223d2a14f
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: ebcdea6ed3c52aa14c3a08ca48b7b963fdc71e25a4cb2568431abffb2904712d
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: ebcdea6ed3c52aa14c3a08ca48b7b963fdc71e25a4cb2568431abffb2904712d
2025-08-11 02:45:36 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_concatenate' with key 'jit_concatenate-ebcdea6ed3c52aa14c3a08ca48b7b963fdc71e25a4cb2568431abffb2904712d'
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_concatenate' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(concatenate) in 0.018962860 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming reshape for pjit in 0.000183821 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling reshape with global shapes and types [ShapedArray(float32[1,128,256])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(reshape) in 0.001733065 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: b32327886fc14f6c782901534f5b600ef6e0816fb4b41aafa6a68ae4c2941f91
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: b32327886fc14f6c782901534f5b600ef6e0816fb4b41aafa6a68ae4c2941f91
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: fe41dd145745c6bfe61445cf6375ef5b8bd76ebffe5415f2c4ff52bd0d8236f3
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: ce7792136d86fcf8feb59061856eacdeafc4be41009caaf57b4f166998fb6a67
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: ce7792136d86fcf8feb59061856eacdeafc4be41009caaf57b4f166998fb6a67
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 13c8ace49ef94543a4a89810e9bca6754e6acd5c29f0f2da7ab5464ff3467fed
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 8153fd792f0dfc28e153aaf45130b3e6d0c94a3209964c2ad04aaaa63b181f05
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 5b7fb9c4fd8d561859e2252f729a1a43f5642bbd57af9761b62b8f3a1547ec0f
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 5b7fb9c4fd8d561859e2252f729a1a43f5642bbd57af9761b62b8f3a1547ec0f
2025-08-11 02:45:36 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_reshape' with key 'jit_reshape-5b7fb9c4fd8d561859e2252f729a1a43f5642bbd57af9761b62b8f3a1547ec0f'
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_reshape' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(reshape) in 0.007063389 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _einsum for pjit in 0.000449419 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _einsum with global shapes and types [ShapedArray(float32[1,128,8,32]), ShapedArray(float32[1,128,8,32])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_einsum) in 0.001765490 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 10920600c5de4c61d90346150d06e3e0b3e28346c09a7043d43f29bbb19aee2a
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 10920600c5de4c61d90346150d06e3e0b3e28346c09a7043d43f29bbb19aee2a
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: af82d100580693c48c67ea90ee81eea538d2cef058662ed43c14b3f8ce63a0e8
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 97e0b879d932ed3e913e465168e5a23632804a04f1ad57a75ecadb4ac82d38bd
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 97e0b879d932ed3e913e465168e5a23632804a04f1ad57a75ecadb4ac82d38bd
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 201a5876a53da57b657351e049fe903f291a4547ee87b89f948b517ffff043d0
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 602e7de38c016410138993297468f8a3bb6cbdb996145806ad4391d157b2a88d
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: b9b612c423c6e3c55805a2ad91dd2d3fb67fde3733920597098622755739e884
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 02:45:36 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: b9b612c423c6e3c55805a2ad91dd2d3fb67fde3733920597098622755739e884
2025-08-11 02:45:36 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit__einsum' with key 'jit__einsum-b9b612c423c6e3c55805a2ad91dd2d3fb67fde3733920597098622755739e884'
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit__einsum' because it took < 1.00 seconds to compile (0.36s)
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(_einsum) in 0.358464956 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000466585 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling true_divide with global shapes and types [ShapedArray(float32[1,8,128,128]), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 02:45:36 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(true_divide) in 0.002640486 sec
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 02:45:36 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
