2025-08-11 16:29:48 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/dry_structformer_only/training.log
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 9ed7e15f686eb8766decc174ccd0726fafc66f433aab0af745b76c9326a5d205
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 983144902732a59e2fe688346679ed42c6dd239af22eaea6c013374d0d448a25
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: eb80a71d425fffa1b5d67d9ca99df40bc492f78ebadf491bc0bb45aa5aba20a6
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: eb80a71d425fffa1b5d67d9ca99df40bc492f78ebadf491bc0bb45aa5aba20a6
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 600c91200bcc27abc146bcc6e363482fe35ba7f221fda1c804478493361a0a8c
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: c3a547a89b5b06aa82cc6b72ae1272bf66f3145d9288a8ab9d703303e77b9dc5
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 69f3e42d596c03a7dc962a441b210b7a6c171bedebd3bd0419a96ad3b7caa931
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:20 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 69f3e42d596c03a7dc962a441b210b7a6c171bedebd3bd0419a96ad3b7caa931
2025-08-11 16:33:20 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:33:20 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_log' with key 'jit_log-69f3e42d596c03a7dc962a441b210b7a6c171bedebd3bd0419a96ad3b7caa931'
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_log' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(log) in 0.037004709 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000558376 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling multiply with global shapes and types [ShapedArray(float32[], weak_type=True), ShapedArray(float32[1,64,64])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(multiply) in 0.002799988 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 59c424eb69eafb58d271613aa4c0979ab89175331f6eed22f4312c6e3d6b00ea
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 59c424eb69eafb58d271613aa4c0979ab89175331f6eed22f4312c6e3d6b00ea
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 4bcc4bb327a890ce3c16bb8be384603d8fb53412e7053619aea0447ab6b5c8f9
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: fa4587ad63b873d9a97e15dd524ec38558d5663ae1aa5057677174e0748d15cd
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: fa4587ad63b873d9a97e15dd524ec38558d5663ae1aa5057677174e0748d15cd
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 74feed591061bf7000606f7d534a05a4c69546ca0b79950ab67fb14700f5ade2
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: ffe72023739f35dc0027efa6ee19900253ffaf66c1e7c18e8980d00089a277d5
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: f59f867d99426acded21e60eaeea4ea064f932d78576bbeb6647d815446d08fb
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 38cec30884c6e57d8208336686e8898a9dc923d25a22bc85465f2f1d312fb8b8
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 38cec30884c6e57d8208336686e8898a9dc923d25a22bc85465f2f1d312fb8b8
2025-08-11 16:33:21 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_multiply' with key 'jit_multiply-38cec30884c6e57d8208336686e8898a9dc923d25a22bc85465f2f1d312fb8b8'
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_multiply' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(multiply) in 0.034627438 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000355482 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[1,64,64])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002587318 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 2e5f64697ace2688698123afb290357cb752680ac4a099dc3a9216abfde9ac8e
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 2e5f64697ace2688698123afb290357cb752680ac4a099dc3a9216abfde9ac8e
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 5bcd8053df95cef1a50714a18e7029ad04ac52702a966f17bcd5f05760cea718
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 71347de1500a7094c74c91597a32f3892988cc1333106093404dd6c8fb3730b6
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 71347de1500a7094c74c91597a32f3892988cc1333106093404dd6c8fb3730b6
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: a5b56de68dd073413784add52b3e718816d586fc8dfa78127fe7925313c71dab
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 0ff25c656066e84143b4aeab6c8eeda3c4a4571df688e174221c65c42170672a
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 59f8f2c31b0ed9cd0a87af26567d2bd57bd6b232bd2380b36fb81a2f19be20e5
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 59f8f2c31b0ed9cd0a87af26567d2bd57bd6b232bd2380b36fb81a2f19be20e5
2025-08-11 16:33:21 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-59f8f2c31b0ed9cd0a87af26567d2bd57bd6b232bd2380b36fb81a2f19be20e5'
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.010106087 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000425100 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling add with global shapes and types [ShapedArray(float32[1,4,64,64]), ShapedArray(float32[1,1,64,64])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(add) in 0.002285957 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 08f24db103b3df76c4cea0a365f0ecf0eb191d2697659031ce9b3d3332a85865
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 08f24db103b3df76c4cea0a365f0ecf0eb191d2697659031ce9b3d3332a85865
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 2492b3873cc11c3546a455f4561d863c180c807588526b7be1462a4331863182
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: dddd30f62b7e6ccefefbdb5ff3d21625813a42b89efc6b75319945e07d4f3001
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: dddd30f62b7e6ccefefbdb5ff3d21625813a42b89efc6b75319945e07d4f3001
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 74feed591061bf7000606f7d534a05a4c69546ca0b79950ab67fb14700f5ade2
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 34387bba7d57b13ec2a15198d5f7c7da2c559d443c5089d48db9274c3b255869
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: b7611973e6057572a39d17304749b1eba5d17dd3ba9683644b123c968ae5f13f
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 6bd9734ee35ff7059e57fbd8aea2a6a4e33ab4192dcb9965322d279ea91cb6ce
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:33:21 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 6bd9734ee35ff7059e57fbd8aea2a6a4e33ab4192dcb9965322d279ea91cb6ce
2025-08-11 16:33:21 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_add' with key 'jit_add-6bd9734ee35ff7059e57fbd8aea2a6a4e33ab4192dcb9965322d279ea91cb6ce'
2025-08-11 16:33:21 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_add' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(add) in 0.035537243 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming subtract for pjit in 0.001350880 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000332355 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming arccosh for pjit in 0.000255346 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _squeeze for pjit in 0.000216484 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming poincare_distance for pjit in 0.008766890 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming minimum for pjit in 0.000297546 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming poincare_distance_capped for pjit in 0.010302305 sec
2025-08-11 16:33:21 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling poincare_distance_capped with global shapes and types [ShapedArray(float32[1,64,64]), ShapedArray(float32[1,64,64]), ShapedArray(float32[], weak_type=True), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue, UnspecifiedValue, UnspecifiedValue).
